지점,지점명,일시,기온(°C),기온 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
259,강진군,2021-10-21 19:00,12.3,,,9,,9,7,7,,9,12.4,,15.6,16.8,17.8,18.4
259,강진군,2021-10-21 20:00,12.8,,,9,,9,7,7,,11,12.1,,15.2,16.4,17.8,18.4
259,강진군,2021-10-21 21:00,11.8,,,9,,9,5,2,,44,11.2,,14.7,16.1,17.7,18.4
259,강진군,2021-10-21 22:00,11,,,9,,9,0,0,,,10.8,,14.3,15.8,17.6,18.3
259,강진군,2021-10-21 23:00,10.1,,,9,,9,0,0,,,10.4,,13.9,15.5,17.5,18.4
259,강진군,2021-10-22 0:00,9.5,,,9,,9,0,0,,,10.2,,13.6,15.2,17.4,18.4
259,강진군,2021-10-22 1:00,8.4,,,9,,9,0,0,,,9.9,,13.4,15,17.3,18.3
259,강진군,2021-10-22 2:00,12.3,,,9,,9,0,0,,,9.7,,13.1,14.7,17.1,18.2
259,강진군,2021-10-22 3:00,9.7,,,9,,9,0,0,,,9.6,,13,14.6,17,18.1
259,강진군,2021-10-22 4:00,7.8,,,9,,9,0,0,,,9.2,,12.8,14.4,16.9,18.1
259,강진군,2021-10-22 5:00,6.8,,,9,,9,0,0,,,8.9,,12.5,14.2,16.8,18.1
259,강진군,2021-10-22 6:00,5.6,,,9,,9,0,0,,,8.5,,12.2,14,16.7,18.1
259,강진군,2021-10-22 7:00,5.3,,0,,0,,0,0,,,8.3,,11.9,13.8,16.6,17.9
259,강진군,2021-10-22 8:00,8,,0.7,,0.35,,0,0,,,9.4,,12,13.6,16.6,17.8
259,강진군,2021-10-22 9:00,12.6,,1,,0.99,,0,0,,,11.4,,12.9,13.8,16.4,17.8
259,강진군,2021-10-22 10:00,14.5,,1,,1.74,,0,0,,,15.7,,13.8,14.3,16.3,17.7
259,강진군,2021-10-22 11:00,15.9,,1,,2.3,,0,0,,,15.9,,15.9,15.2,16.4,17.6
259,강진군,2021-10-22 12:00,16.8,,1,,2.6,,0,0,,,15.2,,17.9,16.2,16.5,17.5
259,강진군,2021-10-22 13:00,17.9,,1,,2.71,,0,0,,,21.2,,19,17.1,16.6,17.5
259,강진군,2021-10-22 14:00,17.7,,1,,2.39,,6,0,,,21.4,,19.4,17.6,16.9,17.7
259,강진군,2021-10-22 15:00,15.8,,0.7,,1.5,,5,1,,10,18.5,,18.4,17.6,17.1,17.7
259,강진군,2021-10-22 16:00,16.1,,1,,1.5,,4,0,,,15.2,,18.4,17.5,17.2,17.7
259,강진군,2021-10-22 17:00,15.6,,1,,0.81,,3,0,,,13.8,,17,17.2,17.3,17.9
259,강진군,2021-10-22 18:00,14.7,,0.2,,0.11,,0,0,,,12.3,,15.8,16.8,17.4,17.8
259,강진군,2021-10-22 19:00,14.1,,,9,,9,0,0,,,11.5,,15,16.3,17.4,17.9
259,강진군,2021-10-22 20:00,12.5,,,9,,9,0,0,,,11,,14.5,15.8,17.3,17.9
259,강진군,2021-10-22 21:00,10.2,,,9,,9,0,0,,,10.5,,14,15.5,17.2,18
259,강진군,2021-10-22 22:00,11.9,,,9,,9,0,0,,,10.1,,13.5,15.2,17.1,18.1
259,강진군,2021-10-22 23:00,9.1,,,9,,9,0,0,,,9.8,,13.3,14.9,17.1,17.8
259,강진군,2021-10-23 0:00,7.6,,,9,,9,0,0,,,9.3,,13,14.6,16.9,17.9
259,강진군,2021-10-23 1:00,6.3,,,9,,9,0,0,,,9,,12.5,14.4,16.8,17.8
259,강진군,2021-10-23 2:00,5.9,,,9,,9,0,0,,,8.7,,12.3,14.1,16.7,17.9
259,강진군,2021-10-23 3:00,5.5,,,9,,9,0,0,,,8.3,,12,13.9,16.5,17.7
259,강진군,2021-10-23 4:00,5,,,9,,9,0,0,,,8,,11.7,13.7,16.5,17.7
259,강진군,2021-10-23 5:00,4.7,,,9,,9,0,0,,,7.7,,11.5,13.5,16.4,17.6
259,강진군,2021-10-23 6:00,4.2,,,9,,9,0,0,,,7.4,,11.3,13.2,16.2,17.6
259,강진군,2021-10-23 7:00,4.1,,0,,0,,0,0,,,7.3,,11,13.1,16.1,17.5
259,강진군,2021-10-23 8:00,7.5,,0.6,,0.37,,0,0,,,8.6,,11.2,12.9,16,17.5
259,강진군,2021-10-23 9:00,11.2,,0.9,,1.09,,0,0,,,10.7,,12,13.1,15.9,17.2
259,강진군,2021-10-23 10:00,15.4,,1,,1.74,,0,0,,,17.3,,13.4,13.8,15.8,17.2
259,강진군,2021-10-23 11:00,17.5,,1,,2.29,,0,0,,,16.9,,16,14.9,15.8,17.1
259,강진군,2021-10-23 12:00,18.9,,1,,2.63,,0,0,,,15.8,,18.7,16.1,15.9,17.1
259,강진군,2021-10-23 13:00,19.4,,1,,2.71,,0,0,,,24.4,,20.5,17.3,16.2,17
259,강진군,2021-10-23 14:00,19.9,,1,,2.55,,0,0,,,25.2,,21.3,18.1,16.5,17.2
259,강진군,2021-10-23 15:00,20.3,,1,,2.12,,0,0,,,21.3,,21.4,18.5,16.7,17.2
259,강진군,2021-10-23 16:00,19.8,,1,,1.53,,0,0,,,16.3,,20.2,18.4,16.9,17.3
259,강진군,2021-10-23 17:00,18.5,,1,,0.8,,0,0,,,14.4,,18.1,17.9,17.1,17.5
259,강진군,2021-10-23 18:00,14.1,,0.2,,0.12,,0,0,,,12.8,,16.5,17.3,17.2,17.5
259,강진군,2021-10-23 19:00,12.1,,,9,,9,0,0,,,12,,15.4,16.7,17.2,17.6
259,강진군,2021-10-23 20:00,10.3,,,9,,9,0,0,,,11.4,,14.7,16.2,17.3,17.6
259,강진군,2021-10-23 21:00,8.9,,,9,,9,0,0,,,10.7,,14.1,15.7,17.2,17.6
259,강진군,2021-10-23 22:00,8.2,,,9,,9,0,0,,,10.2,,13.6,15.3,17.1,17.7
259,강진군,2021-10-23 23:00,7.7,,,9,,9,0,0,,,9.9,,13.3,15,17,17.8
259,강진군,2021-10-24 0:00,6.7,,,9,,9,1,0,,,9.4,,13,14.7,16.8,17.7
259,강진군,2021-10-24 1:00,6.5,,,9,,9,0,0,,,9,,12.6,14.4,16.7,17.7
259,강진군,2021-10-24 2:00,6.5,,,9,,9,7,0,,,9.3,,12.3,14.2,16.6,17.6
259,강진군,2021-10-24 3:00,6.7,,,9,,9,10,1,,16,9.7,,12.4,14,16.4,17.4
259,강진군,2021-10-24 4:00,7.1,,,9,,9,10,0,,,9.9,,12.5,13.9,16.3,17.5
259,강진군,2021-10-24 5:00,7.1,,,9,,9,10,0,,,9.7,,12.4,13.9,16.3,17.4
259,강진군,2021-10-24 6:00,6.7,,,9,,9,7,1,,16,9.3,,12.2,13.8,16.2,17.3
259,강진군,2021-10-24 7:00,6.2,,0,,0,,6,3,,14,8.9,,12.1,13.6,16.1,17.4
259,강진군,2021-10-24 8:00,7.7,,0,,0.16,,8,0,,,10.4,,12.1,13.6,16,17.1
259,강진군,2021-10-24 9:00,10.9,,0.2,,0.56,,8,0,,,12.7,,12.7,13.7,15.9,17.1
259,강진군,2021-10-24 10:00,13.9,,1,,1.43,,6,0,,,17.6,,14.2,14.3,15.8,17.2
259,강진군,2021-10-24 11:00,16.8,,0.8,,1.83,,7,1,,49,18.6,,16.2,15.2,15.9,17.1
259,강진군,2021-10-24 12:00,18.5,,0.6,,1.66,,8,0,,,18.6,,17.6,16,16,17
259,강진군,2021-10-24 13:00,19,,1,,1.98,,7,0,,,22.4,,19,16.8,16.2,17.1
259,강진군,2021-10-24 14:00,19.8,,1,,2.03,,6,0,,,23.9,,19.9,17.6,16.4,17
259,강진군,2021-10-24 15:00,19.9,,0.8,,1.51,,7,3,,5,20.3,,19.8,18,16.7,17.1
259,강진군,2021-10-24 16:00,19.5,,0.6,,1.08,,7,0,,,18.4,,19.2,18.1,16.8,17.2
259,강진군,2021-10-24 17:00,17.7,,0,,0.41,,7,0,,,16.2,,17.8,17.8,17,17.3
259,강진군,2021-10-24 18:00,15.1,,0,,0.09,,7,0,,,14.6,,16.8,17.4,17.2,17.3
259,강진군,2021-10-24 19:00,13.3,,,9,,9,7,0,,,13.7,,16,16.9,17.3,17.4
259,강진군,2021-10-24 20:00,12.1,,,9,,9,8,3,,15,12.9,,15.3,16.5,17.2,17.5
259,강진군,2021-10-24 21:00,11.1,,,9,,9,8,1,,46,12.6,,14.9,16.2,17.2,17.6
259,강진군,2021-10-24 22:00,10.6,,,9,,9,7,0,,,12.1,,14.7,15.9,17.1,17.6
259,강진군,2021-10-24 23:00,9.9,,,9,,9,8,0,,,11.6,,14.2,15.6,17.1,17.6
259,강진군,2021-10-25 0:00,9.1,,,9,,9,7,0,,,11.1,,13.8,15.4,17,17.6
259,강진군,2021-10-25 1:00,8.3,,,9,,9,7,0,,,10.9,,13.5,15.1,16.9,17.7
259,강진군,2021-10-25 2:00,8.8,,,9,,9,8,0,,,10.8,,13.4,14.9,16.8,17.4
259,강진군,2021-10-25 3:00,8.1,,,9,,9,7,2,,16,10.4,,13.2,14.7,16.7,17.6
259,강진군,2021-10-25 4:00,7.3,,,9,,9,3,0,,,9.7,,12.8,14.5,16.6,17.5
259,강진군,2021-10-25 5:00,7.2,,,9,,9,7,3,,14,9.8,,12.6,14.3,16.5,17.4
259,강진군,2021-10-25 6:00,7.5,,,9,,9,8,4,,12,10.1,,12.6,14.1,16.5,17.5
259,강진군,2021-10-25 7:00,7.9,,0,,0,,8,8,,13,10.2,,12.8,14.1,16.2,17.4
259,강진군,2021-10-25 8:00,9.8,,0.5,,0.3,,0,0,,,10.6,,12.6,14,16.2,17.3
259,강진군,2021-10-25 9:00,12.8,,1,,0.96,,0,0,,,12.7,,13.2,14.1,16.1,17.3
259,강진군,2021-10-25 10:00,15.8,,1,,1.62,,0,0,,,18.3,,14.4,14.7,16.1,17.1
259,강진군,2021-10-25 11:00,17.6,,1,,2.17,,0,0,,,16.9,,16.7,15.6,16.2,17.1
259,강진군,2021-10-25 12:00,18.2,,1,,2.5,,0,0,,,15.9,,18.7,16.7,16.3,17
259,강진군,2021-10-25 13:00,18.7,,1,,2.59,,1,0,,,22.1,,20.2,17.5,16.4,17.1
259,강진군,2021-10-25 14:00,19.4,,1,,2.38,,0,0,,,23.3,,20.9,18.1,16.7,17.2
259,강진군,2021-10-25 15:00,19.7,,1,,2.03,,0,0,,,20.4,,21,18.5,16.9,17.3
259,강진군,2021-10-25 16:00,19.3,,1,,1.43,,0,0,,,16.4,,19.8,18.3,17.1,17.3
259,강진군,2021-10-25 17:00,18.3,,1,,0.74,,1,0,,,14.8,,17.9,17.9,17.2,17.5
259,강진군,2021-10-25 18:00,16.4,,0.2,,0.1,,0,0,,,13.4,,16.6,17.3,17.4,17.4
259,강진군,2021-10-25 19:00,14.7,,,9,,9,0,0,,,12.7,,15.6,16.8,17.3,17.6
259,강진군,2021-10-25 20:00,12.7,,,9,,9,0,0,,,12,,15.1,16.4,17.3,17.6
259,강진군,2021-10-25 21:00,11.7,,,9,,9,0,0,,,11.6,,14.5,16,17.2,17.6
259,강진군,2021-10-25 22:00,10.7,,,9,,9,0,0,,,11,,14.1,15.7,17,17.7
259,강진군,2021-10-25 23:00,10,,,9,,9,1,0,,,10.6,,13.8,15.3,17,17.7
259,강진군,2021-10-26 0:00,8.2,,,9,,9,0,0,,,10,,13.3,15.1,16.9,17.6
259,강진군,2021-10-26 1:00,7.4,,,9,,9,0,0,,,9.6,,13.1,14.7,16.7,17.7
259,강진군,2021-10-26 2:00,7,,,9,,9,0,0,,,9.2,,12.6,14.4,16.7,17.6
259,강진군,2021-10-26 3:00,6.6,,,9,,9,0,0,,,8.8,,12.4,14.2,16.5,17.5
259,강진군,2021-10-26 4:00,6,,,9,,9,1,0,,,8.5,,12.1,13.9,16.4,17.6
259,강진군,2021-10-26 5:00,5.5,,,9,,9,0,0,,,8.2,,11.6,13.7,16.4,17.3
259,강진군,2021-10-26 6:00,5.4,,,9,,9,1,0,,,7.9,,11.5,13.5,16.2,17.3
259,강진군,2021-10-26 7:00,5,,0,,0,,0,0,,,7.7,,11.2,13.2,16,17.3
259,강진군,2021-10-26 8:00,6.9,,0.6,,0.27,,0,0,,,9,,11.4,13.1,15.9,17.2
259,강진군,2021-10-26 9:00,10.6,,0.9,,0.83,,0,0,,,11.5,,12.2,13.2,15.8,17.1
259,강진군,2021-10-26 10:00,15.3,,1,,1.54,,4,0,,,17.3,,13.5,13.9,15.8,16.9
259,강진군,2021-10-26 11:00,17.3,,1,,2.24,,5,0,,,15.6,,15.9,14.9,15.7,16.9
259,강진군,2021-10-26 12:00,19,,1,,2.55,,0,0,,,15,,18.4,16,15.9,16.9
259,강진군,2021-10-26 13:00,20.5,,1,,2.6,,0,0,,,22.8,,20,17,16.1,16.9
259,강진군,2021-10-26 14:00,20.7,,1,,2.44,,3,0,,,23.8,,21.1,17.8,16.3,16.8
259,강진군,2021-10-26 15:00,20.6,,1,,2.02,,0,0,,,20.4,,21,18.2,16.5,16.9
259,강진군,2021-10-26 16:00,20.5,,1,,1.44,,0,0,,,16.5,,19.8,18.1,16.7,17
259,강진군,2021-10-26 17:00,19.1,,1,,0.67,,6,0,,,15,,17.8,17.7,16.9,17.2
259,강진군,2021-10-26 18:00,15.2,,0.1,,0.07,,4,0,,,13.5,,16.5,17.2,17,17.3
259,강진군,2021-10-26 19:00,14.7,,,9,,9,7,0,,,13.1,,15.6,16.6,17.1,17.3
259,강진군,2021-10-26 20:00,14.4,,,9,,9,9,0,,,13.2,,15.4,16.3,17,17.4
259,강진군,2021-10-26 21:00,12.4,,,9,,9,8,0,,,12.5,,15,16,17,17.5
259,강진군,2021-10-26 22:00,11.5,,,9,,9,7,0,,,12.2,,14.6,15.8,16.9,17.4
259,강진군,2021-10-26 23:00,11.4,,,9,,9,9,8,,19,12.3,,14.4,15.5,16.8,17.5
259,강진군,2021-10-27 0:00,11.2,,,9,,9,9,2,,,12.2,,14.4,15.4,16.7,17.6
259,강진군,2021-10-27 1:00,10.5,,,9,,9,9,4,,20,11.8,,14,15.3,16.8,17.4
259,강진군,2021-10-27 2:00,10.3,,,9,,9,9,4,,49,11.5,,13.9,15.1,16.6,17.5
259,강진군,2021-10-27 3:00,9.4,,,9,,9,6,0,,,10.7,,13.5,14.9,16.6,17.2
259,강진군,2021-10-27 4:00,8.6,,,9,,9,0,0,,,10.3,,13.1,14.7,16.5,17.3
259,강진군,2021-10-27 5:00,8.5,,,9,,9,5,0,,,10.1,,12.8,14.4,16.5,17.3
259,강진군,2021-10-27 6:00,8.4,,,9,,9,7,4,,19,10,,12.6,14.3,16.4,17.2
259,강진군,2021-10-27 7:00,8.4,,0,,0,,4,0,,,9.9,,12.5,14.1,16.3,17.2
259,강진군,2021-10-27 8:00,9.5,,0.1,,0.19,,0,0,,,11.1,,12.7,14,16.2,17.2
259,강진군,2021-10-27 9:00,13.4,,0.9,,0.73,,1,0,,,13.9,,13.5,14.2,16.1,17.2
259,강진군,2021-10-27 10:00,16.4,,1,,1.43,,2,0,,,18.4,,15,14.8,16,17.1
259,강진군,2021-10-27 11:00,19.4,,0.9,,1.73,,5,2,,3,19.4,,17.1,15.8,16.1,17
259,강진군,2021-10-27 12:00,20.6,,0.5,,1.67,,4,4,,3,20.9,,18.3,16.6,16.3,16.9
259,강진군,2021-10-27 13:00,20.5,,1,,2.36,,2,1,,48,24.1,,20.1,17.5,16.4,17
259,강진군,2021-10-27 14:00,21.2,,1,,2.41,,2,0,,,24.5,,20.6,18.2,16.6,17.1
259,강진군,2021-10-27 15:00,20.8,,1,,2.03,,0,0,,,21,,20.4,18.4,16.8,17.1
259,강진군,2021-10-27 16:00,19.8,,1,,1.36,,0,0,,,17.6,,19.3,18.2,17,17.3
259,강진군,2021-10-27 17:00,18.4,,1,,0.68,,0,0,,,15.7,,17.7,17.9,17.1,17.3
259,강진군,2021-10-27 18:00,16.4,,0.1,,0.09,,0,0,,,14,,16.7,17.4,17.3,17.5
259,강진군,2021-10-27 19:00,14.5,,,9,,9,0,0,,,12.8,,15.7,16.8,17.4,17.3
259,강진군,2021-10-27 20:00,13.6,,,9,,9,0,0,,,11.9,,14.9,16.4,17.2,17.5
259,강진군,2021-10-27 21:00,13,,,9,,9,0,0,,,11.4,,14.4,15.9,17.2,17.5
259,강진군,2021-10-27 22:00,11.7,,,9,,9,0,0,,,10.9,,14,15.5,17.1,17.7
259,강진군,2021-10-27 23:00,12.4,,,9,,9,0,0,,,10.6,,13.5,15.2,17,17.6
259,강진군,2021-10-28 0:00,12.1,,,9,,9,0,0,,,10.4,,13.5,14.9,16.9,17.6
259,강진군,2021-10-28 1:00,11.5,,,9,,9,0,0,,,10,,13.1,14.7,16.7,17.5
259,강진군,2021-10-28 2:00,10.4,,,9,,9,2,0,,,9.8,,13,14.5,16.6,17.5
259,강진군,2021-10-28 3:00,8.8,,,9,,9,0,0,,,9.4,,12.5,14.3,16.5,17.4
259,강진군,2021-10-28 4:00,8.8,,,9,,9,0,0,,,9.1,,12.4,14.1,16.4,17.4
259,강진군,2021-10-28 5:00,8.4,,,9,,9,0,0,,,8.8,,12,13.9,16.4,17.2
259,강진군,2021-10-28 6:00,8.2,,,9,,9,0,0,,,8.6,,11.9,13.7,16.2,17.1
259,강진군,2021-10-28 7:00,8.1,,0,,0,,1,0,,,8.6,,11.7,13.5,16.1,17.1
259,강진군,2021-10-28 8:00,12.3,,0.6,,0.29,,1,0,,,9.6,,11.8,13.4,16,17.1
259,강진군,2021-10-28 9:00,14.1,,0.9,,0.89,,0,0,,,11.9,,12.7,13.5,15.8,16.9
259,강진군,2021-10-28 10:00,15.5,,1,,1.67,,0,0,,,16.3,,13.8,14.1,15.8,17
259,강진군,2021-10-28 11:00,17.2,,1,,2.22,,0,0,,,15.7,,16,15,15.8,16.8
259,강진군,2021-10-28 12:00,19.4,,1,,2.54,,3,0,,,15.3,,18.6,16.1,15.9,16.9
259,강진군,2021-10-28 13:00,20.8,,1,,2.62,,0,0,,,22.8,,20.2,17.1,16.1,16.9
259,강진군,2021-10-28 14:00,21.5,,1,,2.46,,0,0,,,24,,21,17.8,16.3,16.8
259,강진군,2021-10-28 15:00,21.8,,1,,2.06,,0,0,,,20.4,,20.8,18.1,16.5,16.8
259,강진군,2021-10-28 16:00,21.7,,1,,1.45,,0,0,,,16.8,,19.8,18,16.8,16.9
259,강진군,2021-10-28 17:00,20.1,,1,,0.82,,3,0,,,15.3,,18,17.7,16.9,17.1
259,강진군,2021-10-28 18:00,15.4,,0.1,,0.08,,0,0,,,13.8,,16.6,17.2,17.1,17.1
259,강진군,2021-10-28 19:00,13.1,,,9,,9,0,0,,,12.8,,15.5,16.7,17.1,17.2
259,강진군,2021-10-28 20:00,11.6,,,9,,9,0,0,,,12,,14.8,16.2,17,17.3
259,강진군,2021-10-28 21:00,10.1,,,9,,9,0,0,,,11.4,,14.3,15.8,16.8,17.3
259,강진군,2021-10-28 22:00,9.6,,,9,,9,0,0,,,10.9,,13.7,15.4,16.9,17.2
259,강진군,2021-10-28 23:00,9.3,,,9,,9,0,0,,,10.6,,13.5,15,16.8,17.3
259,강진군,2021-10-29 0:00,8.8,,,9,,9,0,0,,,10.3,,13.2,14.8,16.6,17.4
259,강진군,2021-10-29 1:00,8.4,,,9,,9,0,0,,,10.1,,12.9,14.6,16.5,17.2
259,강진군,2021-10-29 2:00,8.3,,,9,,9,0,0,,,9.8,,12.5,14.4,16.5,17.1
259,강진군,2021-10-29 3:00,7.7,,,9,,9,0,0,,,9.5,,12.3,14.1,16.4,17.2
259,강진군,2021-10-29 4:00,7.1,,,9,,9,0,0,,,9.2,,12.2,13.9,16.1,17.2
259,강진군,2021-10-29 5:00,6.8,,,9,,9,0,0,,,8.8,,12,13.7,16,17.1
259,강진군,2021-10-29 6:00,6.4,,,9,,9,0,0,,,8.6,,11.8,13.5,15.9,17
259,강진군,2021-10-29 7:00,6.2,,0,,0,,1,0,,,8.7,,11.5,13.4,15.8,16.9
259,강진군,2021-10-29 8:00,9.2,,0.6,,0.3,,6,0,,,10.2,,11.8,13.3,15.7,17
259,강진군,2021-10-29 9:00,15.2,,0.9,,1.03,,6,6,,17,14.3,,13,13.5,15.7,16.8
259,강진군,2021-10-29 10:00,18,,0.9,,1.42,,4,4,,18,17.5,,14.6,14.3,15.5,16.6
259,강진군,2021-10-29 11:00,18.9,,1,,2.03,,2,1,,18,16.7,,16.4,15.2,15.7,16.6
259,강진군,2021-10-29 12:00,19.7,,1,,2.39,,5,1,,,16.4,,18.9,16.1,15.7,16.7
259,강진군,2021-10-29 13:00,20,,1,,2.5,,3,3,,16,23.3,,20.4,17,15.9,16.7
259,강진군,2021-10-29 14:00,20.5,,1,,2.4,,6,1,,46,23.8,,21.2,17.7,16.2,16.6
259,강진군,2021-10-29 15:00,20.9,,1,,2.01,,5,0,,,20.3,,21,18,16.4,16.8
259,강진군,2021-10-29 16:00,20.3,,1,,1.36,,5,0,,,16.7,,19.9,17.9,16.6,16.8
259,강진군,2021-10-29 17:00,19.2,,1,,0.65,,7,0,,,15.2,,17.8,17.5,16.7,16.9
259,강진군,2021-10-29 18:00,14.9,,0.1,,0.08,,4,0,,,13.9,,16.5,17.1,16.9,16.9
259,강진군,2021-10-29 19:00,13.7,,,9,,9,4,0,,,13,,15.5,16.6,16.8,16.9
259,강진군,2021-10-29 20:00,12,,,9,,9,8,0,,,12.4,,14.8,16.1,16.9,17.2
259,강진군,2021-10-29 21:00,10.8,,,9,,9,0,0,,,11.8,,14.3,15.7,16.8,17.3
259,강진군,2021-10-29 22:00,10.3,,,9,,9,6,0,,,11.4,,13.9,15.4,16.7,17.1
259,강진군,2021-10-29 23:00,9.7,,,9,,9,5,0,,,11,,13.4,15.1,16.7,17
259,강진군,2021-10-30 0:00,9.4,,,9,,9,6,0,,,10.6,,13.2,14.9,16.5,17
259,강진군,2021-10-30 1:00,9.1,,,9,,9,8,0,,,10.8,,13.1,14.6,16.4,17.2
259,강진군,2021-10-30 2:00,8.9,,,9,,9,7,0,,,10.8,,12.9,14.4,16.5,17.1
259,강진군,2021-10-30 3:00,9.6,,,9,,9,9,0,,,10.9,,13,14.3,16.3,17.3
259,강진군,2021-10-30 4:00,9.5,,,9,,9,10,0,,,10.9,,13,14.3,16.1,17
259,강진군,2021-10-30 5:00,9.9,,,9,,9,9,0,,,10.9,,12.9,14.2,16.1,17
259,강진군,2021-10-30 6:00,9.2,,,9,,9,7,0,,,10.8,,12.8,14.2,16,16.9
259,강진군,2021-10-30 7:00,9.1,,0,,0,,8,1,,44,10.6,,12.8,14.1,15.9,16.8
259,강진군,2021-10-30 8:00,9.9,,0,,0.1,,7,1,,46,11.4,,12.9,14.1,16,16.8
259,강진군,2021-10-30 9:00,12.3,,0,,0.45,,9,7,,13,14.1,,13.6,14.2,15.8,16.8
259,강진군,2021-10-30 10:00,14.4,,0.1,,0.75,,10,6,,11,16.2,,14.7,14.6,15.8,16.7
259,강진군,2021-10-30 11:00,15.6,,0,,0.78,,10,6,,10,16.9,,15.7,15.2,15.8,16.7
259,강진군,2021-10-30 12:00,15.6,,0,,0.36,,10,3,,7,15.9,,15.4,15.6,15.9,16.6
259,강진군,2021-10-30 13:00,14.5,,0,,0.33,,10,3,,3,15.5,,15.3,15.7,16,16.6
259,강진군,2021-10-30 14:00,15,,0,,0.46,,10,1,,6,16.4,,15.7,15.9,16.1,16.7
259,강진군,2021-10-30 15:00,15.8,,0,,0.55,,10,2,,5,17,,16,16.1,16.2,16.7
259,강진군,2021-10-30 16:00,15.6,,0,,0.53,,9,0,,,16.5,,16.3,16.3,16.2,16.7
259,강진군,2021-10-30 17:00,15.8,,0.2,,0.46,,9,7,,7,15.5,,16.2,16.4,16.3,16.9
259,강진군,2021-10-30 18:00,14.1,,0.1,,0.08,,7,7,,8,14.4,,15.5,16.3,16.4,16.9
259,강진군,2021-10-30 19:00,12.8,,,9,,9,0,0,,,13.2,,14.9,16.1,16.5,16.8
259,강진군,2021-10-30 20:00,12.7,,,9,,9,7,7,,9,13.3,,14.5,15.8,16.4,17
259,강진군,2021-10-30 21:00,11.1,,,9,,9,1,1,,,11.9,,14.1,15.5,16.4,16.9
259,강진군,2021-10-30 22:00,10.1,,,9,,9,0,0,,,11.3,,13.6,15.2,16.4,17
259,강진군,2021-10-30 23:00,9.4,,,9,,9,0,0,,,10.7,,13.2,14.9,16.4,17
259,강진군,2021-10-31 0:00,8.8,,,9,,9,0,0,,,10.3,,12.8,14.6,16.4,16.9
259,강진군,2021-10-31 1:00,8.4,,,9,,9,0,0,,,9.8,,12.7,14.4,16.2,16.9
259,강진군,2021-10-31 2:00,8.1,,,9,,9,0,0,,,9.5,,12.4,14.1,16,16.9
259,강진군,2021-10-31 3:00,7.7,,,9,,9,1,0,,,9.2,,12,13.9,15.9,16.8
259,강진군,2021-10-31 4:00,7.6,,,9,,9,5,0,,,9.1,,11.8,13.7,15.9,16.7
259,강진군,2021-10-31 5:00,6.9,,,9,,9,5,0,,,8.8,,11.7,13.5,15.8,16.9
259,강진군,2021-10-31 6:00,6.5,,,9,,9,6,0,,,8.7,,11.4,13.3,15.7,16.7
259,강진군,2021-10-31 7:00,6.4,,0,,0,,4,0,,,8.5,,11.3,13.2,15.6,16.7
259,강진군,2021-10-31 8:00,9.2,,0.6,,0.25,,0,0,,,9.6,,11.4,13,15.4,16.6
259,강진군,2021-10-31 9:00,12.1,,0.9,,0.7,,0,0,,,12,,12,13.2,15.4,16.4
259,강진군,2021-10-31 10:00,16.2,,1,,1.48,,0,0,,,18.1,,13.3,13.8,15.3,16.5
259,강진군,2021-10-31 11:00,19,,1,,1.99,,0,0,,,16.5,,16.3,14.9,15.3,16.4
259,강진군,2021-10-31 12:00,20.7,,1,,2.37,,0,0,,,16,,18.9,16.1,15.4,16.3
259,강진군,2021-10-31 13:00,21.9,,1,,2.45,,0,0,,,23.1,,20.3,17.1,15.7,16.3
259,강진군,2021-10-31 14:00,22.3,,1,,2.18,,0,0,,,23.5,,20.6,17.7,15.9,16.4
259,강진군,2021-10-31 15:00,21.7,,1,,1.89,,0,0,,,19.8,,20.3,18,16.1,16.5
259,강진군,2021-10-31 16:00,21.3,,1,,1.29,,0,0,,,17,,19.4,17.9,16.4,16.5
259,강진군,2021-10-31 17:00,20.4,,0.9,,0.53,,6,0,,,15.8,,17.9,17.5,16.5,16.7
259,강진군,2021-10-31 18:00,18,,0,,0.06,,0,0,,,14.3,,16.8,17.1,16.6,16.8
259,강진군,2021-10-31 19:00,14.5,,,9,,9,0,0,,,13.4,,15.8,16.6,16.7,16.8
259,강진군,2021-10-31 20:00,12.7,,,9,,9,0,0,,,12.6,,15,16.2,16.8,16.8
259,강진군,2021-10-31 21:00,11.3,,,9,,9,4,0,,,12,,14.6,15.8,16.7,17
259,강진군,2021-10-31 22:00,10.7,,,9,,9,6,0,,,11.6,,14.1,15.5,16.6,17
259,강진군,2021-10-31 23:00,10.6,,,9,,9,7,0,,,11.6,,13.8,15.2,16.5,17
259,강진군,2021-11-01 0:00,10.6,,,9,,9,7,0,,,11.6,,13.7,15,16.5,16.9
259,강진군,2021-11-01 1:00,10.8,,,9,,9,10,0,,,11.8,,13.6,14.9,16.2,17
259,강진군,2021-11-01 2:00,10.4,,,9,,9,7,1,,49,11.8,,13.6,14.8,16.3,17
259,강진군,2021-11-01 3:00,11.1,,,9,,9,10,0,,,11.7,,13.5,14.7,16.3,16.9
259,강진군,2021-11-01 4:00,10.2,,,9,,9,8,0,,,11.3,,13.5,14.6,16.1,16.8
